,Player ID,Season,Team ID,Def Assisted Tackles,Def Blitzes,Def Combined Tackles,Def Defensive Completions,Def Defensive Targets,Def Forced Fumbles,Def Fumble Recoveries,Def Hurries,Def Interceptions,Def Knockdowns,Def Misc Assists,Def Misc Forced Fumbles,Def Misc Fumble Recoveries,Def Misc Tackles,Def Missed Tackles,Def Passes Defended,Def QB Hits,Def Sack Yards,Def Sacks,Def Safeties,Def Special Team Assists,Def Special Team Bocks,Def Special Team Forced Fumbles,Def Special Team Fumble Recoveries,Def Special Team Tackles,Def Tackles,Def Tackles for Loss,Def Tackles for Loss Yards
389,617435c6-4a3f-4689-ab15-44bd93b33615,2014,f0e724b0-4cbf-495a-be47-013907608da9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0
390,8f24a248-b328-43ec-8677-67600e42a8f7,2014,f0e724b0-4cbf-495a-be47-013907608da9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
391,d3fab07b-f02a-433d-9612-cb0a751f324d,2014,f0e724b0-4cbf-495a-be47-013907608da9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0.0,0.0
392,e5247e5f-c4af-4a9b-8c7c-da75ef7fbf8d,2014,f0e724b0-4cbf-495a-be47-013907608da9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0.0
393,0d1171d4-c955-4966-9257-640b569866d1,2014,de760528-1dc0-416a-a978-b510d20692ff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0.0
394,22fb2b54-4936-4e8a-a48d-62096c0c9bb1,2014,de760528-1dc0-416a-a978-b510d20692ff,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
395,3aef6950-1c19-4454-a3d0-0afe9634ea9f,2014,de760528-1dc0-416a-a978-b510d20692ff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0.0,0.0
396,471dbe81-54c4-4b52-8bd1-4933c9800e1f,2014,de760528-1dc0-416a-a978-b510d20692ff,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
397,51952c7b-11c5-4229-baf9-08d4694cc2ad,2014,de760528-1dc0-416a-a978-b510d20692ff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,7,0,0.0,0.0
398,54d4e35a-2e6c-48f6-86ad-92dd596c173c,2014,de760528-1dc0-416a-a978-b510d20692ff,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
399,9b13d2bc-b22c-4f91-8eeb-309f43422d6e,2014,de760528-1dc0-416a-a978-b510d20692ff,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
400,16c67c97-ffd9-4f92-917d-ad6124ce1f6e,2014,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
401,409d4cac-ee90-4470-9710-ebe671678339,2014,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
402,40cda44b-2ee3-4ad1-834e-995e30db84d4,2014,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0.0,0.0
403,63fd9abe-4bdf-4611-9497-0c67e030ce01,2014,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,1,0,0,0,1,0,0.0,0.0
404,7e5b8212-df93-4069-b3f0-be4b5cb47389,2014,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,2,0,0.0,0.0
405,82bce0be-9a87-4b6d-a85b-623bf8d1674e,2014,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
406,cf1a34f1-1aa7-45a1-b2b3-ffbecc8834f7,2014,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
407,e0a63251-5428-43a1-88c1-c000215ac5ce,2014,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0.0,0.0
408,e1b29179-074b-4c91-8797-763b76ac618a,2014,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0.0,0.0
409,04ca4fb9-194e-47fe-8fc8-adb5790a8e78,2015,768c92aa-75ff-4a43-bcc0-f2798c2e1724,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
410,166292fc-629e-4c7b-b7bf-f572ca9eeb43,2015,768c92aa-75ff-4a43-bcc0-f2798c2e1724,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
411,618bedee-9259-4536-b0ff-fec98d2a20de,2015,768c92aa-75ff-4a43-bcc0-f2798c2e1724,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0.0,0.0
412,7f3ef024-eb34-46af-8b9e-544cdf09378f,2015,768c92aa-75ff-4a43-bcc0-f2798c2e1724,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
413,8fc65820-f565-44e2-8635-3e1cdf165bf6,2015,768c92aa-75ff-4a43-bcc0-f2798c2e1724,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0.0,0.0
414,5812204c-6dae-4450-8011-99e0f72864ac,2015,4809ecb0-abd3-451d-9c4a-92a90b83ca06,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
415,90908a56-901b-466d-8689-943075da96fe,2015,4809ecb0-abd3-451d-9c4a-92a90b83ca06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,1,2,0,0.0,0.0
416,969a4d68-1d76-4e64-bfff-e898a9ac6bd4,2015,4809ecb0-abd3-451d-9c4a-92a90b83ca06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
417,9c04a540-cb7c-41dc-8e7c-50b7af29a3a2,2015,4809ecb0-abd3-451d-9c4a-92a90b83ca06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
418,a212c5d8-67f8-48b9-99be-2c121ee56366,2015,4809ecb0-abd3-451d-9c4a-92a90b83ca06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
419,e9ee9209-dd8f-4e4a-be3c-407756a2749c,2015,4809ecb0-abd3-451d-9c4a-92a90b83ca06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
420,0742d2ea-1cf2-49a6-a150-77ba6e034d8c,2015,5fee86ae-74ab-4bdd-8416-42a9dd9964f3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
421,0adf5b2c-35bd-41f2-8e73-3dad53454d78,2015,5fee86ae-74ab-4bdd-8416-42a9dd9964f3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0,1,0,0,0,3,0,0.0,0.0
422,4a38cda2-e92f-47f8-b324-0c34e09d83f2,2015,5fee86ae-74ab-4bdd-8416-42a9dd9964f3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0.0,0.0
423,72f5a27a-544f-468a-b10b-89a1fc5d0e9f,2015,5fee86ae-74ab-4bdd-8416-42a9dd9964f3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
424,769d7178-df4e-4127-8166-8116165921e8,2015,5fee86ae-74ab-4bdd-8416-42a9dd9964f3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0
425,97c96dce-9b33-4d0e-ba01-5eb629192d19,2015,5fee86ae-74ab-4bdd-8416-42a9dd9964f3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,0,0,0,1,0,0.0,0.0
426,bbca096b-fd15-498a-86c2-feb44737363f,2015,5fee86ae-74ab-4bdd-8416-42a9dd9964f3,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
427,2142a164-48ad-47d6-bb27-0bc58c6b2e62,2015,97354895-8c77-4fd4-a860-32e62ea7382a,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
428,2bb70d56-a79a-4fa1-ae37-99858a3ffd55,2015,97354895-8c77-4fd4-a860-32e62ea7382a,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
429,41c44740-d0f6-44ab-8347-3b5d515e5ecf,2015,97354895-8c77-4fd4-a860-32e62ea7382a,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
430,5707d2b0-ea9e-4a5e-8289-9d52197301d9,2015,97354895-8c77-4fd4-a860-32e62ea7382a,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
431,9d404288-65c5-414f-8ea5-ceb97eccaea0,2015,97354895-8c77-4fd4-a860-32e62ea7382a,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,0,0,0,13,1,0.0,0.0
432,dba5e3ec-2c77-4f65-ad6e-cee246f816ef,2015,97354895-8c77-4fd4-a860-32e62ea7382a,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,0,1,1,1.0,1.0
433,f5d20030-d934-45e3-8282-e34c6c83ad84,2015,97354895-8c77-4fd4-a860-32e62ea7382a,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
434,14ecf9dd-3a77-4847-8e62-407cd1182f1c,2015,ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
435,1726a359-9444-4761-a1f2-cb35ee6fa60e,2015,ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
436,19858900-5c8e-49a7-ab02-34ef625724ca,2015,ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,1,0,0.0,0.0
437,1a2fbc23-e6db-4d2f-a152-2c774341b7c4,2015,ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
438,24cf6148-f0af-4103-a215-e06956764953,2015,ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0
439,3289f9ce-e1d1-40ed-9d3f-242a1712c586,2015,ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,1,0,0,0.0,0.0
440,36f54823-9d51-4180-9c91-d10281deb4bf,2015,ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,6,0,0,0,4,0,0.0,0.0
441,bd8052bd-0898-430b-99c9-2529e895ae79,2015,ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,5,0,0,0,6,0,0.0,0.0
442,c9701373-23f6-4058-9189-8d9c085f3c49,2015,ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
443,d2a0e5af-3850-4f16-8e40-a0b1d15c2ce1,2015,ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
444,e017e12b-07a7-4a35-b837-2faa9ffe3ce8,2015,ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0.0
445,fa26e15f-2375-4acc-aaae-cf32cfe4bc3e,2015,ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
446,31c376b7-2e10-473a-aa54-d9f709a5b93e,2015,d5a2eb42-8065-4174-ab79-0a6fa820e35e,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0.0
447,40cd928f-f228-4ffd-8179-b27a12e14a44,2015,d5a2eb42-8065-4174-ab79-0a6fa820e35e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0.0
448,4f0053fc-5559-4551-bd81-dcd1cdf3a9ec,2015,d5a2eb42-8065-4174-ab79-0a6fa820e35e,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0.0,0.0
449,63fd9abe-4bdf-4611-9497-0c67e030ce01,2015,d5a2eb42-8065-4174-ab79-0a6fa820e35e,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
450,865d8df9-06ec-40c3-8c71-637f9fd0bcbf,2015,d5a2eb42-8065-4174-ab79-0a6fa820e35e,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
451,a261fd0a-b096-4db7-bd51-2f13bde485da,2015,d5a2eb42-8065-4174-ab79-0a6fa820e35e,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
452,14c97c9f-26e8-4944-9299-f90de6aeada3,2015,ebd87119-b331-4469-9ea6-d51fe3ce2f1c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0.0,0.0
453,20a0bad2-d530-4ff4-a2df-5c0a21a1f5db,2015,ebd87119-b331-4469-9ea6-d51fe3ce2f1c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0.0
454,3058b3c8-0fa3-4bd4-9df9-6a56a7b4af88,2015,ebd87119-b331-4469-9ea6-d51fe3ce2f1c,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
455,52f4a43a-64a9-4d69-a9e2-28bd60f68e49,2015,ebd87119-b331-4469-9ea6-d51fe3ce2f1c,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
456,64797df2-efd3-4b27-86ee-1d48f7edb09f,2015,ebd87119-b331-4469-9ea6-d51fe3ce2f1c,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
457,67da5b5c-0db9-4fbc-b98d-7eb8e97b69f6,2015,ebd87119-b331-4469-9ea6-d51fe3ce2f1c,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0.0
458,9173225c-4e88-4c87-ad78-41aa0d00a1be,2015,ebd87119-b331-4469-9ea6-d51fe3ce2f1c,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
459,b040e601-ec40-4757-bf3d-71bf64ef99cf,2015,ebd87119-b331-4469-9ea6-d51fe3ce2f1c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0.0
460,16e33176-b73e-49b7-b0aa-c405b47a706e,2015,cb2f9f1f-ac67-424e-9e72-1475cb0ed398,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0.0,0.0
461,441eb531-1ec8-4f65-9174-78bc6adada63,2015,cb2f9f1f-ac67-424e-9e72-1475cb0ed398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0.0
462,c456e060-d4d8-46cb-acf4-296edfb4f7bd,2015,cb2f9f1f-ac67-424e-9e72-1475cb0ed398,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0,1,0,0,1,3,0,0.0,0.0
463,e9d4ab78-3572-47ab-b4d3-e04c5af231f3,2015,cb2f9f1f-ac67-424e-9e72-1475cb0ed398,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
464,ea357add-1a41-4a8b-8f34-bbfade7f4d98,2015,cb2f9f1f-ac67-424e-9e72-1475cb0ed398,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
465,f611f87a-1e49-4196-9088-8c760f26006d,2015,cb2f9f1f-ac67-424e-9e72-1475cb0ed398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,0,1,0,7,0,0.0,0.0
466,f9036897-99d5-4d9a-8965-0c7e0f9e43bd,2015,cb2f9f1f-ac67-424e-9e72-1475cb0ed398,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
467,b8426cea-f8b9-4061-8d56-e70d1230103e,2015,82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
468,bd413539-9351-454e-9d61-4e8635d7e9f5,2015,82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0.0
469,c682e8ea-fe48-45d2-af60-682a6125ab22,2015,82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0
470,cc745cc3-d52a-454b-98c8-ac9155a9405c,2015,82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0.0
471,e3181493-6a2a-4e95-aa6f-3fc1ddeb7512,2015,82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
472,f404283a-7c04-4a1c-899c-3243424a8d70,2015,82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
473,0fd32417-8410-4a8f-8919-386c433bca43,2015,f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
474,10952a8e-9da1-447b-a016-c699db00c5f0,2015,f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
475,5e3b63cd-db76-48a8-82dd-7ccc8222f6ae,2015,f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0.0
476,6723249c-5fb5-4b0a-9373-cb59cdc99ec8,2015,f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
477,73d6cb8a-3d72-4a6a-b3c9-fe61dfd1bd41,2015,f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0
478,7af4c94b-529b-4403-ab66-2bfed3fcf0c7,2015,f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0.0,0.0
479,d28afbc1-16c0-4012-b24a-1bd99817e8a9,2015,f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
480,5c48ade7-4b9a-4757-9643-87a6e3839e2b,2015,82d2d380-3834-4938-835f-aec541e5ece7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
481,af4ba620-2f00-4b00-9111-7897f2b1cde8,2015,82d2d380-3834-4938-835f-aec541e5ece7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
482,cbf1cdba-d165-45f7-a695-5e0971dd9042,2015,82d2d380-3834-4938-835f-aec541e5ece7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,0,3,0,0.0,0.0
483,0f062def-77f5-4362-86cb-4bdb63a59eba,2015,d26a1ca5-722d-4274-8f97-c92e49c96315,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,1,0,4,0,0.0,0.0
484,441e8866-33f1-4820-9fa3-3aa2c7535975,2015,d26a1ca5-722d-4274-8f97-c92e49c96315,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
485,7c16c04c-04de-41f3-ac16-ad6a9435e3f7,2015,d26a1ca5-722d-4274-8f97-c92e49c96315,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
486,ccce5e8e-52ca-4f0f-a40f-fe5e7227d156,2015,d26a1ca5-722d-4274-8f97-c92e49c96315,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
487,f636d7ce-05f9-43d7-b63f-351acb5c2a70,2015,d26a1ca5-722d-4274-8f97-c92e49c96315,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
488,0847010c-9a77-4f0b-9d63-c8b4b224d263,2015,ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
489,132721b4-fd32-4795-b214-ab4baaaceb3a,2015,ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,0,4,0,0.0,0.0
490,4402b8d5-d6bf-43d0-9198-651506abba76,2015,ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0.0
491,6444feb1-f5a4-4b45-9a45-79308a4445fd,2015,ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0.0,0.0
492,6e444737-a1e1-4ddd-b963-cd6a9496fde0,2015,ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
493,6ef43c53-53d7-4b0f-ad99-17664d663ae8,2015,ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,5,0,0.0,0.0
494,f7841baa-9284-4c03-b698-442570651c6c,2015,ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
495,fbb1cc32-4cbd-4089-b8ec-1e7bce8da408,2015,ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,1,0,0,0,3,0,0.0,0.0
496,fd4e8681-f2f4-47c7-b954-a72be9b1ca00,2015,ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
497,2958ea86-e2dc-4719-93e5-cc9d093ca963,2015,6680d28d-d4d2-49f6-aace-5292d3ec02c2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0.0
