,Player ID,Birth Date
385,d76c8e95-7c6e-4def-9fd9-d813df18b3b8,1994-02-07
386,30ff46bc-a039-4af7-9050-81af98901a3e,1994-04-24
387,32d58cfa-ffa6-46a1-bd3a-09b6ccca2370,1993-11-30
388,bc175901-4a1f-4132-abb4-e49cc7d35e12,1993-07-04
389,cadecca8-a102-43a5-9a0c-f7cef0b9a579,1994-01-18
390,2e0badcd-b78c-40ee-a83b-a1bbb36bc545,1995-06-14
391,4bff1c89-f4d1-4699-8c85-69bbbbaec5a2,1993-05-19
392,971fc9e5-bebb-4a2c-a822-8c52f92a3d07,1993-07-22
393,86363c46-567e-41d6-a59a-3fed9ca64591,1994-06-27
394,cc1df018-baa8-4344-b13c-cd5ef1a52d26,1993-07-02
395,260e8f87-1d08-4c69-8e2b-afa825c1a68a,1993-08-15
396,90c2a93f-d837-4e1b-b57c-56648903a8db,1994-10-29
397,9c18801d-bdaa-4036-9663-24280c763bcf,1993-08-05
398,48d7bc31-808f-423c-afc8-45c2c5dfa45f,1993-01-27
399,7c7b5515-7786-4e24-9ce0-34e6a8bd5727,1992-04-10
400,90c1756d-1f47-41b7-89fe-b113c9850bc1,1993-03-03
401,b103b096-6be9-4f87-9ae4-5d217f560685,1992-10-24
402,c4cf84d0-6022-4ac1-a9ba-85587921c53f,1994-07-07
403,32d18129-6c6c-4401-9695-8661ab84b288,1992-11-23
404,02fc59d0-8a66-431f-97fc-21fdc096eb14,1993-07-30
405,06787c1d-f02b-4217-9152-c269e826928a,1990-07-07
406,0df7912d-9e81-47ea-b4f7-d04986df4ee8,1993-01-01
407,0e7e6cbb-0e88-4a74-b457-1753851e37f3,1993-05-15
408,14263792-d1d3-4b0c-85f7-2a85b4aed6f1,1994-08-03
409,27921351-a775-4649-bd49-7b4c486d1ba2,1988-01-30
410,4f724338-aa8c-436d-90b2-45299572c53e,1995-03-07
411,502b3a6c-e965-478a-858e-964b4ac2296c,1990-03-15
412,88856dfa-45ce-4b6e-bbf7-4f8413ac89ca,1994-08-16
413,91ead748-e3b0-4926-bd3b-3e327b44e6bc,1992-04-25
414,93d11276-45d2-4168-a9b7-df0cbf12dabb,1987-12-27
415,aba8f925-ffbf-4654-bfa7-a25d3d237494,1994-10-14
416,f8ca735c-2779-4d0c-914e-e58e11c2356d,1989-06-05
417,fc75f3fc-9347-4f7c-a521-e67f3888eda5,1992-12-14
418,8ac8cc85-6599-4956-819e-0887ccb72993,1993-01-26
419,990a689e-200b-4cda-85db-85d6c3af911c,1994-08-26
420,c731aa8a-778b-4ccd-a19f-517eb66f47b7,1993-03-06
421,f4992e8f-73f0-43e4-a9ca-c83953fe3f5b,1994-05-20
422,4e4ba1f9-35c6-4e41-85f5-d8f12d32f459,1994-05-04
423,a28f7368-0306-4d20-855f-285a1a09c09c,1995-03-30
424,e0a27785-ab78-4d51-8a8e-8fb9896956fd,1995-10-12
425,13ade86a-20c7-48fe-9d18-b3bfc135f5e9,1994-06-01
426,2d52ede5-1c65-4f18-a8ac-9306192ef625,1994-02-01
427,6335a39b-9cb4-4703-bed9-1835b9fc4791,1995-01-18
428,bea00842-e4db-4955-857a-ea8d4a0e215b,1995-01-31
429,ad2a1d03-020b-487a-bd5f-7ca9fbc250fe,1993-11-18
430,26873576-2bbd-4622-bc3e-ec847577855b,1995-11-09
431,7797f36e-87e8-4282-b6d2-bdb1774fc3b3,1996-07-24
432,938b363a-6967-4cef-bcd2-bb358a9f6c98,1995-11-27
433,c5a8b02c-d380-4f22-a690-b335001de8b7,1996-03-21
434,2a78e2e7-4ef3-4cdd-85e8-0d254b65143e,1996-01-03
435,8f86fcea-90e8-49ea-bc78-5c7659313e57,1996-07-10
436,cd0f4ef0-9914-4125-be4d-804a72350ceb,1995-05-07
437,cee77408-f330-4a16-bb6f-dead52f9291f,1995-09-03
438,15bedebc-839e-450a-86f6-1f5ad1f4f820,1995-01-26
439,28a084c0-14df-499f-bd1f-b975603626b7,1995-05-05
440,9547fbb1-0d4f-4d9e-83b9-e2fa30463bb9,1996-11-22
441,1532328d-614e-4cd6-a43f-ff56073e2ff2,1992-09-22
442,413f7971-4d5b-496d-a11b-f623e9bc3b7c,1996-03-07
443,5e5ea79d-7127-4e65-9cd5-b2a0a1fe910e,1995-09-03
444,7574eb56-a34a-419e-9682-c4788cfe2019,1994-11-22
445,a2368d42-9e6b-4268-883a-f23ef7ef5638,1995-05-12
446,046c51bc-319e-4fbb-9cf3-f6ab808b8edf,1993-11-21
447,69bdf41e-3c32-46c1-93b8-e952edf5c61d,1990-11-19
448,7f46a7be-286e-4bfe-8778-d03dbe600ce9,1995-01-18
449,a02175de-7356-40c9-a14f-f90de29830d7,1994-05-17
450,a0498a95-9dc3-4df5-8f51-a1564fb3de57,1994-04-21
451,a8c96abf-a911-47a0-ac16-dd51a8782b5e,1993-04-20
452,02779042-2b4e-4fa9-b598-364fe01b523a,1996-04-24
453,203b60aa-cb94-499c-a4ca-d3c6b94dddc4,1994-01-29
454,c57b1184-e381-40cc-b603-f703e10d3fad,1994-06-28
455,eec5265c-7731-4bb6-8af2-4f98a67f9ab7,1995-09-14
456,29972cbe-2912-49df-916b-200eead9a218,1995-03-02
457,e21e9081-44aa-464b-8d3e-83918d48b921,1995-01-11
458,e4f25a37-74de-4bfb-b6c9-f50a4fab0b87,1995-08-22
459,294b247f-c8b9-4fe7-9fce-bb4011fff02f,1992-11-24
460,6130be96-edf3-4361-b666-860c4ec46e7d,1995-04-09
461,77c7d2cf-2cbf-4901-8a42-863720980754,1994-04-25
462,0f8ccece-d663-4069-944b-f318f64c60b7,1993-04-13
463,12f27311-7cd6-4ca5-ba7d-571e9de5e1eb,1994-10-04
464,5cc0007b-4561-4ff2-8fa7-242bec47dc5a,1993-06-11
465,5f424505-f29f-433c-b3f2-1a143a04a010,1992-04-27
466,61194d09-1caf-4bd6-9ff2-a6b1601a1839,1989-01-31
467,7a3d664b-e4d7-48e8-899d-5f7db6ecc4e4,1992-11-07
468,82da09c2-e542-4f7d-87d9-24dfd8e014de,1980-06-18
469,a6fe5f18-d78d-4a56-aea2-ef4bed7e647a,1992-02-12
470,e47706c7-e14d-41fb-b13b-83a835a1f3bc,1981-12-08
471,e5b8c439-a48a-4f83-b63b-1a4d30e04cd3,1995-05-17
472,0ef0d0ca-2d2d-455b-ab63-a20c01303e37,1995-08-06
473,11b9bcde-b2c8-412b-9689-4420182ca928,1995-08-14
474,11cad59d-90dd-449c-a839-dddaba4fe16c,1995-09-17
475,3d655ae8-d510-47d4-b5ab-936cd6a492f1,1993-12-29
476,4ceb866c-8eaf-49b5-9043-56228e43a2e5,1995-07-14
477,6733b953-de77-44e5-acbf-c2d3a0940243,1994-05-04
478,be449b4d-799c-4045-8e9e-e8a7fd7c2cc8,1990-07-16
479,36f62824-1cdb-4e9e-8a11-55df97e562b9,1996-01-06
480,43e8a6ac-d451-4dbd-b145-797764f91494,1994-07-16
481,4595c8ea-9d85-4504-8a34-2c8a02349105,1993-11-21
482,4f4f888c-08d3-4ea8-ab8f-0ddcf8bf195e,1995-02-09
483,6259f62d-e16f-4369-a3be-ca02f79f3026,1994-11-04
484,059e5bb7-1842-4558-9aaf-77c352a21216,1995-01-21
485,69568326-f210-4b88-a5cb-10376c64893e,1994-11-02
486,93cb5790-1012-4c42-bccb-5748c27ba7d6,1993-09-16
487,c58e6a2c-2206-4d42-b368-fe6f0ecb1262,1994-03-20
488,fcfa9d4b-3e09-46ac-b4b6-77d70a5f304c,1994-08-05
489,567fe739-5425-4d78-896c-f1486813910d,1994-10-01
490,7076d60f-8cba-41bf-a3ed-ee28af5e240a,1993-08-21
491,8fb2ca06-3d13-4552-98e0-7b913b4ab5b9,1994-12-30
492,b45cd0e5-42b3-4847-aeec-a3afd07a0160,1995-01-22
493,e21365af-8d66-416e-b0a5-8816d18fcfd9,1994-09-02
494,2dcc8e56-ac32-4774-a011-b1e65ca73786,1994-08-10
495,42b57148-fc06-4aee-b40b-bb941271b5b7,1994-05-04
496,e601812f-ce24-4e99-bee0-e33c1e9014e4,1995-09-16
497,7a1b8f1a-9024-4897-86b0-01c63e00305e,1994-08-20
498,87171077-4c1c-4b67-b159-2cc6242988e0,1994-10-24
499,a8342d20-9901-49a6-bc45-79f192418188,1995-07-26
500,b8033c75-de94-46df-a645-284f419c4497,1993-10-21
501,659d31a3-9c62-4e3d-a0ea-b2e4967d6947,1993-11-03
502,bb9f0c5a-cbc2-43bb-9aa5-77cdc7e77bb6,1994-05-07
503,122e131c-b08c-4b10-901d-481a20aeffb8,1995-04-03
504,27dd5b6e-ea65-4622-a6b4-460fd144407c,1994-12-02
505,16cd3b59-18a2-40a0-9236-e222bed17044,1994-05-13
506,8960d61e-433b-41ea-a7ad-4e76be87b582,1995-08-10
507,e23505d9-b677-4a86-ba17-564c165a6e66,1994-02-07
508,93ed8c6f-b676-46d3-bf82-6155e89b4a68,1994-11-18
509,baa61bb5-f8d0-4f90-bbe2-028576b8d33d,1996-02-27
510,d6647491-8a3c-4f9f-999c-823823bd478d,1993-05-28
511,ee8800ba-af54-4d69-9182-63fd0f789551,1995-01-25
512,1283923a-9716-4936-920a-a57f019bb2e8,1993-04-10
513,582dc00e-e7ec-4ca7-bff0-f7b1d604017b,1994-05-01
514,56073e7b-84ca-4d4a-a2e7-1bfc0277e8d4,1991-07-01
515,66a21b6d-97e5-4732-8bb0-062145d6bbc6,1996-08-11
516,686cab35-6da0-4e10-ba65-0d1f97e0bc8b,1994-05-17
517,dd2a688f-343d-4ea7-9508-4640cdbc1b1e,1993-08-30
518,f96db0af-5e25-42d1-a07a-49b4e065b364,1996-06-07
519,3c8a55dd-20a8-4375-b711-49eb5e6e1d0e,1990-08-23
520,4316bbf5-0d02-4392-9fbc-33be86f87446,1993-12-25
521,9b4e4d1d-ad88-4c10-b1c0-b9116755c184,1994-12-30
522,d9c857b2-97da-4fb8-a527-afbbb2a67413,1995-07-25
523,25cc3585-6194-4786-968a-2600db46b6c6,1995-12-26
524,2ada91b0-036e-454f-83c3-6d939ff584a9,1993-10-09
525,30641ad1-3511-48a4-a63a-95c88846b705,1995-04-04
526,3e2e74e9-18a8-4275-9437-b275db27e2ff,1994-04-30
527,5aba3610-ab55-4922-ac46-806ded5eb8bf,1995-08-04
528,6249d2c0-75dc-4586-943b-1c103a9eb419,1995-02-28
529,6608fdbf-6c93-47cc-ad44-9da2fda598ce,1993-11-16
530,35c970b1-cd2c-42b8-bcb6-e0b8dbe39423,1994-10-19
531,52735659-a294-4f64-a7f4-3591450834e5,1995-03-15
532,6c6a6099-0169-4c9a-b024-0d8f4a795f38,1993-08-17
533,2806e915-c46f-492f-8a29-71d3a85e5620,1993-06-15
534,6414998b-5831-44aa-8bd8-39e42a323c2c,1994-11-23
535,682eda79-0026-4ad8-8f45-a61ce42cb908,1995-02-16
536,b9b88174-d790-4ff2-85cd-fdbfa03405f6,1995-11-11
537,ebeceb00-57e0-4b74-9cf7-853da2afed18,1994-06-25
538,f61e6429-3f9b-478c-8697-e00fe813ce9c,1992-12-14
539,0afca88b-83e7-49d6-80df-1f68b21cca9f,1994-09-16
540,2aa9cc15-bd17-4e53-bfcd-17a2fb1a2170,1994-11-14
541,538d0379-bf54-4df5-9564-ae33fcd551e1,1993-08-16
542,aecc1809-4628-4c3a-8b2b-c8f2858d2492,1995-01-15
543,14b0de01-a0f1-491f-86fe-01f83478046d,1995-12-16
544,17f52030-0a86-408d-b7e3-194ed4374fbb,1994-05-07
545,3069db07-aa43-4503-ab11-2ae5c0002721,1996-05-21
546,63a42b17-bb3e-4e68-970f-aa2fffee4d10,1994-04-18
547,aec7472c-3e0b-443f-8c48-cd8cf0e9734c,1995-08-08
548,e17b5817-d955-42be-bb8d-e34d89f6dd71,1994-02-28
549,f7ff7599-a175-4a0c-b887-3ae9e596fc64,1996-10-15
550,1012cbe0-7eba-4169-bfca-183a0204e1a7,1995-10-03
551,5ffb654f-0de5-424b-aa2f-ad511deb5b51,1995-11-16
552,73af6932-2701-470e-9668-02d6cb35a5c9,1996-02-09
553,7e42a22a-c47b-4387-aeeb-2cc2e76dc1d8,1995-08-09
554,b88e39e6-3247-4f85-9909-c18d373eaeee,1994-12-28
555,c6728282-0648-4926-a07c-be64f3ff5e0d,1995-12-22
556,13d826c5-9b22-4e0a-a877-02d8c84c546b,1997-06-05
557,780a48de-d092-4e87-9c34-8d1b45a154cc,1996-02-23
558,a4290c7e-ffc0-4f5b-a442-b1d821c24f88,1997-10-04
559,b89c853a-6bd8-42ec-ae52-a11831923631,1994-07-23
560,d5d86ddc-97e5-4acf-867f-a2a741071c22,1992-12-06
561,1376da0d-0448-4a37-bd99-842c4580eeda,1995-02-17
562,18f0bd30-1432-4fae-9cb4-c212bad6d0bb,1995-10-06
563,396c3f6d-db27-431e-a3fa-e5a6c12eba7a,none
564,40b8fa44-b289-42dd-9606-a1ae30adc7bc,1995-12-21
565,6a8b0081-6ac5-4eb7-8840-8fd633568e78,1993-11-18
566,81050032-4268-4906-874f-3463a6b57a3d,1993-03-07
567,ab9cf0fc-f4e4-4d18-8132-97e518eb14f3,1993-06-16
568,e2104140-4ce0-42a8-8b00-346b4a9258b2,1994-07-22
569,e8a4e5aa-f17b-49fe-8b8b-8efac0fc40f4,1994-11-21
570,4c54672f-f0f5-47ff-9d98-33137e3c0773,1994-12-02
571,501aa2d9-4202-40e8-810b-92cacea26cd7,1996-02-01
572,75a646ac-b2d2-42d9-91c7-3b00fdf71ef9,1997-02-03
573,b120cb2d-04b8-4dd3-809e-92c9b4c29b0c,1997-03-29
574,ca6c7b35-6ae1-4ba7-ae98-1f26174e407d,1993-11-04
575,0b4213fc-6c2a-477d-b4c0-0983e16aa3fb,1994-03-07
576,30198d30-9769-4e10-ac86-b4c91d940802,1995-04-14
577,4bd60b33-9fbf-4156-ba2b-8264ac37b418,1995-12-27
578,6e01959d-9860-49e4-a997-eee257718812,1995-04-16
579,71d9c2a0-81ee-4788-86bb-7ae326396e73,1997-01-09
580,a2aab80d-174c-4639-beac-e2b70bb3625f,1994-08-04
581,bdeddbb2-2b56-4b46-915b-19eb71fbbe45,1994-10-17
582,ef21feb3-991e-42d7-bb16-8bc92f7894bf,1995-02-26
583,0618f387-9b72-4270-8b8f-dec4cccc9e4a,1995-09-06
584,1b125fc4-5dd9-4eb9-a42f-048e61ca42b7,1993-08-24
585,393cdcc9-20ec-4d07-b8bf-6848398b6ab8,1993-11-20
586,3ffc3993-461e-4477-9def-c9633b7feac1,1995-04-13
587,4592fc87-9864-452d-8a19-5d4df714658f,1994-07-15
588,b928bd74-ad93-4251-9c96-300bfa04857e,1995-08-23
589,be898c2b-4780-4c33-a54b-e93ab2822bec,1996-11-13
590,e06a9c07-453a-4bb0-a7e9-2c3a64166dad,1997-01-17
591,814aa074-fc61-4649-b7a1-098bd3a199fd,1996-04-02
592,bd49c4a4-1314-45e1-bff5-fc67ba41d1dd,1994-09-08
593,be4ca0ad-f3d6-4b98-a37f-79d0cbc06390,1995-07-17
594,fd4241f9-ab42-4dba-a701-455b896eca28,1996-07-20
595,0666e6c6-42d9-40ab-83bd-7bbf81e9ac9c,1995-02-26
596,070850a3-7387-4836-b3eb-b1c8f8731aab,1994-07-18
597,3da67e95-bd15-409f-b5de-b2feb54efda7,1996-08-09
598,5226f6a9-a6af-45f9-93ec-669542f3cfc9,1995-12-22
599,7fc949b6-a1cb-4f9d-a06d-b65773409a44,1994-12-18
600,8809c0dd-786b-4255-a7d0-333c9498c19a,1993-09-19
601,dd75b91c-07ff-4aa2-8409-02841824fee2,1995-07-18
602,ed5bcd2c-6335-4c0b-93b7-2116684a9b02,1996-11-12
603,085ec52a-f9f2-4c02-a205-2239221a19f4,1994-02-04
604,136f2fd9-c299-478c-bdbf-5b3cc6d04960,1996-06-12
605,339a0e9a-cb90-483a-8d68-9492d5a4a3f6,1994-02-24
606,5df36deb-d147-42e9-9059-11cb86d35b43,1994-09-29
607,6a23db75-021b-4808-99e6-21a33d34202b,1995-12-11
608,a0c708a2-4620-4b5a-8453-967c2a9bd426,1996-01-20
609,c2a7bd8a-d141-423a-8810-0988a59ff0b4,1996-09-23
610,ca457f6a-eb43-418a-97a7-4f4304dc5875,1995-02-14
611,f9e352ee-a6f6-4b92-8683-1867739d6d94,1994-06-17
612,0cb5a32a-a340-4671-ba2a-93f5fa6aee8d,1992-04-19
613,40caae08-0389-4c59-b796-d924047f57f9,1997-01-14
614,775e71fb-96af-4831-af0c-78b2e89897ff,1994-05-02
615,7f5c931b-4ebd-4309-a1d2-e04a5cf782e8,1996-03-27
616,9ae2584a-40c1-4b30-be34-a9567659eacd,1993-04-10
617,a63918a5-da89-40d9-8518-30a3e0e46da1,1996-06-09
618,f993832a-f81f-4706-90b8-80fd193bdfd7,1996-08-02
619,12c39c1f-d579-4bd5-b736-62afd23b8208,1994-12-12
620,54c60acc-65ac-4e63-a988-697ee26e862a,1995-12-20
621,b0719e3d-199b-46e5-a2b4-1091f6fd5c0d,1995-02-19
622,2a443351-5e63-4a49-819e-912b51a745f2,1993-11-23
623,6124c4d4-337b-4926-b3f8-d2feb1c16fa9,1994-11-01
624,6d49d4d1-a254-48de-9f6f-eeecac82ad88,1995-07-11
625,82f459c4-bf23-4d60-9eb6-b062994f5517,1996-02-24
626,8322b598-ab65-4b2c-8a54-af37f67a062d,1994-07-24
627,878d95f5-22d9-4f20-a3ec-2b5b117a8c5c,1994-03-26
628,b55ae5ba-593f-4560-9cab-14e10698e01d,1995-10-10
629,ccd5239f-e8ba-484c-acf5-af0bd9f6dadc,1995-03-10
630,375b0d7f-8d03-4111-8c1b-62907f0326a1,1995-07-28
631,65def267-986f-4d5d-96fb-42b9209833b1,1994-03-06
632,870e89e7-018a-466b-adff-d0fe872b3e20,1994-06-29
633,e6c3f896-0223-4fc2-be09-c959ea4a475c,1996-04-22
634,5727f7d5-35a6-4ad9-a96a-8408f8a84bd3,1993-02-24
635,c2a19a09-74a2-4ace-8cc3-6dfb65070a70,1995-04-15
636,cad43704-4231-4a72-b616-c66642103452,1995-03-06
637,2f7650ef-1dcf-40f2-8ce5-f2090b6bc325,1994-09-11
638,47dcb702-edbb-4bfe-80f7-0390a1e2be77,1994-12-09
639,6427f177-527b-435a-bcd1-27cf913f7e24,1996-03-17
640,7bb70550-c28a-4e47-9a13-cc0c0fef8b38,1995-01-23
641,b2a9b0d4-b5dd-4d6c-9ad3-8491502edb51,1994-09-16
642,8caec1b4-e0b6-4a84-b8c8-617d6e91ef6a,1996-07-11
643,99c9de87-7fe1-4d5e-928e-586f48af2d79,1989-11-21
644,9e174ff2-ca0e-4e6b-96f7-90f0088f7edd,1996-03-04
645,ec2db5f2-ffec-4ece-9ca9-7a860c4880b6,1994-01-07
646,f4808328-86e9-459d-a2bc-18e90c7d211e,1995-03-25
647,23b17031-de21-412d-8182-5a4bca1049a1,1996-10-29
648,768f6afa-ba24-40d9-bdc1-3184bba2ec2b,1995-04-27
649,e8029983-87cf-49a2-bc04-04c8233a0630,1995-01-03
650,0f28eda1-8042-4d0c-9392-81ef58be62a5,1995-04-06
651,3de3804d-1b80-4f3d-81f9-bdf6d03561b0,1992-09-29
652,9811b753-347c-467a-b3cb-85937e71e2b9,1997-02-07
653,a9a138f8-372d-4d49-9e6e-5e423ce885fb,1995-01-30
654,d11ad65e-9d24-4157-9f5b-ef8495bcc791,1995-03-17
655,e120460b-5596-49ba-a601-b3d9ef9f5883,1996-09-12
656,35341f6c-bca9-427b-a8eb-f9a24a334184,1995-12-07
657,8d3ac8d8-e18f-4485-acc6-55c79adcc2a8,1993-08-28
658,9eb60195-a390-4a96-bebd-8a761551c163,1995-03-26
659,c99cb557-3364-4755-a353-82737ba1de6b,1995-03-19
660,f4f11bc2-2fe6-4da8-a83c-63085788e789,1996-01-06
661,8f249da2-2528-4f68-8587-4400c924aba4,1994-09-11
662,bfaedf99-7618-4925-b362-90415c22a3b6,1994-10-09
663,5ec01774-4a79-40aa-be4a-e33c71bd5bf4,1995-09-12
664,6faa5a10-56b8-4dd0-b8de-0cf1378b6726,1997-06-30
665,b2c4ef6b-4caf-4f4e-9cdd-3bd9f2e38d01,1996-01-28
666,0b97067d-9e06-4ec0-97b2-e1cb491e12a6,1996-09-30
667,7c9c7800-69d0-459b-812b-a07ac48e9f2a,1994-04-30
668,c95f9fd7-9c7e-43d3-a6aa-2ba78ce09fbb,1995-05-23
669,d897b70f-29d9-477e-a72a-c9bfbadb70d3,1994-10-03
670,e7f0a505-8060-403e-a3b3-9d4e88dda1dc,1994-10-10
671,fa890b86-8204-40b0-ab8a-301a35d15ad6,1994-12-10
672,3885b40b-c31b-4cd6-a0fd-3d24bede2771,1993-03-25
673,50eb4454-71bf-4012-a216-2fc9770ffd86,1994-06-01
674,7fbf8067-075e-4db7-8090-6ead0e5b8910,1995-09-02
675,9424475a-fba7-4bfd-b79c-f372ad28082a,1995-07-30
676,f0d17dfa-ebf3-416c-a8d2-c6bc30675103,1995-07-30
677,15965c39-17be-4338-911a-8f337f48a3ce,1997-08-03
678,2fa75e05-cac4-4b40-8924-dbc9ae0c959c,1994-11-12
679,3d36bdab-2521-44da-8ede-30226510c2b0,1995-12-02
680,bdb77276-7191-4454-85c2-e1693a33d709,1996-04-04
681,d9fcbb62-399e-46c8-8a74-b5f3d96a3fa0,1996-10-13
682,4501e6f4-4683-4357-b241-8b4a0b6aae81,1996-01-22
683,926e2674-52d6-4cec-9991-46ee85cc8cfd,1994-12-20
684,d033bdd4-2a32-4b08-a9a7-8365933816c3,1995-09-11
685,f0b08802-f6f8-4dba-b53e-e26eb75a32e7,1994-04-15
686,d2023f5b-f73b-43ad-a816-f10dadfdfaed,1996-03-08
687,d8202e6d-d03b-4cd1-a793-ff8fd39d9755,1997-04-14
688,ed8a8fd2-df67-45e7-a34f-984afb82f6ea,1996-06-06
689,1dea7b00-f200-470f-8912-ca9d87ceb7e2,1995-08-25
690,430446f6-a74c-496b-8f49-4464e7d8149d,1993-12-26
691,c65b8d70-ac93-4782-996a-ef96fd11047c,1996-01-07
692,d479a777-b53b-4bbf-a8e4-0c1675ac48df,1995-03-15
693,20d16690-560b-4a01-af20-8870ef07ea70,1995-10-23
694,4aae1781-1eec-48c0-b41f-e4fee61c3c32,1995-09-05
695,70473218-5ae3-47b4-86fd-151e68f1e8b9,1995-01-26
696,72cf3127-3953-4fd8-8049-3de1b6fa9825,1995-11-16
697,7738fea8-7ea2-4c4c-b589-bca90b070819,1995-03-21
698,d4f6964e-3ec0-4ff6-a233-c56913e7c088,1995-12-19
699,18ccb826-5584-4f6a-8434-cf9a3b927b0f,1996-02-26
700,56143424-550f-4929-8e0f-13ebf556f8e2,1995-12-30
701,5c079a21-ae9e-4b38-a69a-47706fa8dd67,1997-02-10
702,987fb8b2-98ba-4a01-bd84-d962dcdcd053,1994-09-03
703,d8d9b161-7ef4-42bf-89b7-7edf806a0ad1,1996-04-13
704,e187574f-622f-4477-a61a-edec81adff2f,1994-10-06
705,ebcd87ce-218c-4144-810b-921c2f59d6e8,1996-11-18
706,27156b0b-e82d-4d02-8a04-ca1891d77110,1996-10-04
707,6f124753-5c6c-454b-97c7-0f9b4d14e7c2,1995-01-03
708,2b119688-83b5-4d19-acbf-fa2087035fae,1996-02-02
709,383f4814-6836-4766-a297-fc063e8509cc,1996-07-08
710,82a7e1ff-019a-4f4b-aeb6-c41420e44891,1996-01-30
